,약품코드,품목명,적용시작일자,투여경로명,규격명,단위,개당산출단가,급여구분명
761,658102410,한풍맥아엑스산,20160401,내복,0.500,g,40,급여
762,658102430,한풍목단피엑스산,20160401,내복,0.720,g,82,급여
763,658102450,한풍목향엑스산,20160401,내복,1.000,g,47,급여
764,658102460,한풍사인엑스산,20160401,내복,0.480,g,107,급여
765,658102470,한풍박하엑스산,20160401,내복,0.800,g,69,급여
766,658102480,한풍반하백출천마탕(단미엑스산혼합제),20140701,내복,24.06,g,,삭제
767,658102490,한풍반하사심탕(단미엑스산혼합제),20140701,내복,23.70,g,,삭제
768,658102510,한풍반하엑스산,20160401,내복,0.500,g,118,급여
769,658102520,한풍반하후박탕(단미엑스산혼합제),20140701,내복,13.68,g,,삭제
770,658102530,한풍인삼엑스산,20160401,내복,0.480,g,349,급여
771,658102540,한풍백지엑스산,20160401,내복,0.700,g,64,급여
772,658102550,한풍백출엑스산,20160401,내복,0.740,g,65,급여
773,658102560,한풍백출탕(단미엑스산혼합제),20140701,내복,21.66,g,,삭제
774,658102590,한풍보중익기탕(단미엑스산혼합제),20140701,내복,13.47,g,,삭제
775,658102610,한풍보허탕(단미엑스산혼합제),20140701,내복,19.74,g,,삭제
776,658102620,한풍복령보심탕(단미엑스산혼합제),20140701,내복,34.59,g,,삭제
777,658102640,한풍복령엑스산,20160401,내복,0.200,g,315,급여
778,658102650,한풍아출엑스산,20160401,내복,0.360,g,75,급여
779,658102670,한풍불환금정기산(단미엑스산혼합제),20140701,내복,23.04,g,,삭제
780,658102690,한풍산사엑스산,20160401,내복,0.700,g,52,급여
781,658102710,한풍삼릉엑스산,20160401,내복,0.520,g,78,급여
782,658102720,한풍삼소음(단미엑스산혼합제),20140701,내복,25.14,g,,삭제
783,658102740,한풍삼출건비탕(단미엑스산혼합제),20140701,내복,32.25,g,,삭제
784,658102760,한풍삼호작약탕(단미엑스산혼합제),20140701,내복,19.38,g,,삭제
785,658102770,한풍삼황사심탕(단미엑스산혼합제),20140701,내복,11.91,g,,삭제
786,658102790,한풍생강엑스산,20160401,내복,0.550,g,122,급여
787,658102800,한풍생맥산(단미엑스산혼합제),20140701,내복,9.06,g,,삭제
788,658102810,한풍생지황엑스산,20160401,내복,0.720,g,92,급여
789,658102840,한풍세신엑스산,20160401,내복,0.560,g,254,급여
790,658102890,한풍소시호탕(단미엑스산혼합제),20140701,내복,22.02,g,,삭제
791,658102900,한풍자소엽엑스산,20160401,내복,0.640,g,76,급여
792,658102910,한풍소청룡탕(단미엑스산혼합제),20140701,내복,15.15,g,0,삭제
793,658102960,한풍숙지황엑스산,20160401,내복,1.000,g,82,급여
794,658102970,한풍승마엑스산,20160401,내복,0.640,g,78,급여
795,658102980,한풍승양보위탕(단미엑스산혼합제),20140701,내복,19.92,g,0,삭제
796,658103000,한풍시경반하탕(단미엑스산혼합제),20140701,내복,19.92,g,0,삭제
797,658103020,한풍시호계지탕(단미엑스산혼합제),20140701,내복,19.77,g,0,삭제
798,658103030,한풍시호소간탕(단미엑스산혼합제),20140701,내복,23.73,g,0,삭제
799,658103040,한풍시호엑스산,20160401,내복,0.680,g,347,급여
800,658103050,한풍시호청간탕(단미엑스산혼합제),20140701,내복,22.50,g,0,삭제
801,658103060,한풍방풍엑스산,20160401,내복,0.68,g,80,급여
802,658103070,한풍신곡엑스산,20160401,내복,1.000,g,42,급여
803,658103100,한풍안태음(단미엑스산혼합제),20140701,내복,28.11,g,0,삭제
804,658103150,한풍연교엑스산,20160401,내복,0.720,g,171,급여
805,658103160,한풍연교패독산(단미엑스산혼합제),20140701,내복,28.26,g,0,삭제
806,658103200,한풍오림산(단미엑스산혼합제),20140701,내복,15.84,g,0,삭제
807,658103220,한풍오미자엑스산,20160401,내복,0.580,g,71,급여
808,658103250,한풍오적산(단미엑스산혼합제),20140701,내복,28.38,g,0,삭제
809,658103310,한풍육계엑스산,20160401,내복,0.500,g,176,급여
810,658103360,한풍이중탕(단미엑스산혼합제),20140701,내복,15.39,g,0,삭제
811,658103380,한풍이진탕(단미엑스산혼합제),20140701,내복,8.52,g,0,삭제
812,658103390,한풍익위승양탕(단미엑스산혼합제),20140701,내복,14.40,g,0,삭제
813,658103400,한풍인삼패독산(단미엑스산혼합제),20140701,내복,22.50,g,0,삭제
814,658103430,한풍인진호엑스산,20160401,내복,0.720,g,82,급여
815,658103440,한풍인진호탕(단미엑스산혼합제),20140701,내복,33.57,g,0,삭제
816,658103460,한풍자음강화탕(단미엑스산혼합제),20140701,내복,31.95,g,0,삭제
817,658103490,한풍작약엑스산,20160401,내복,0.540,g,67,급여
818,658103530,한풍전호엑스산,20160401,내복,0.580,g,75,급여
819,658103560,한풍조위승기탕(단미엑스산혼합제),20140701,내복,29.10,g,0,삭제
820,658103580,한풍지각엑스산,20160401,내복,0.620,g,52,급여
821,658103590,한풍지모엑스산,20160401,내복,0.740,g,52,급여
822,658103610,한풍지실엑스산,20160401,내복,0.580,g,74,급여
823,658103630,한풍진피엑스산,20160401,내복,0.640,g,38,급여
824,658103640,한풍창출엑스산,20160401,내복,0.760,g,63,급여
825,658103660,한풍천궁엑스산,20160401,내복,0.680,g,74,급여
826,658103670,한풍천마엑스산,20160401,내복,0.560,g,340,급여
827,658103680,한풍천문동엑스산,20160401,내복,1.000,g,62,급여
828,658103690,한풍청상견통탕(단미엑스산혼합제),20140701,내복,29.91,g,0,삭제
829,658103710,한풍청서익기탕(단미엑스산혼합제),20140701,내복,18.51,g,0,삭제
830,658103730,한풍청위산(단미엑스산혼합제),20140701,내복,14.22,g,0,삭제
831,658103750,한풍청피엑스산,20160401,내복,0.620,g,52,급여
832,658103780,한풍치자엑스산,20160401,내복,0.700,g,56,급여
833,658103800,한풍택사엑스산,20160401,내복,0.680,g,93,급여
834,658103830,한풍팔물탕(단미엑스산혼합제),20140701,내복,47.85,g,0,삭제
835,658103850,한풍평위산(단미엑스산혼합제),20140701,내복,17.55,g,0,삭제
836,658103880,한풍행소탕(단미엑스산혼합제),20140701,내복,29.49,g,0,삭제
837,658103900,한풍행인엑스산,20160401,내복,0.920,g,64,급여
838,658103910,한풍향부자엑스산,20160401,내복,0.640,g,48,급여
839,658103930,한풍향사평위산(단미엑스산혼합제),20140701,내복,18.90,g,0,삭제
840,658103950,한풍형개엑스산,20160401,내복,0.560,g,71,급여
841,658103960,한풍형개연교탕(단미엑스산혼합제),20140701,내복,22.20,g,0,삭제
842,658104020,한풍황금엑스산,20160401,내복,0.900,g,72,급여
843,658104030,한풍황금작약탕(단미엑스산혼합제),20140701,내복,13.65,g,0,삭제
844,658104050,한풍황기엑스산,20160401,내복,0.880,g,182,급여
845,658104060,한풍황련엑스산,20160401,내복,0.720,g,518,급여
846,658104080,한풍황련해독탕(단미엑스산혼합제),20140701,내복,11.91,g,0,삭제
847,658104100,한풍황백엑스산,20160401,내복,0.880,g,78,급여
848,658104110,한풍회춘양격산(단미엑스산혼합제),20140701,내복,19.83,g,0,삭제
849,658104120,한풍후박엑스산,20160401,내복,0.320,g,97,급여
850,658104530,한풍망초,20160401,내복,1.000,g,17,급여
851,658104540,한풍석고가루,20160401,내복,1.000,g,17,급여
852,658105080,한풍구미강활탕(단미엑스산혼합제),20160401,내복,12.03,g,1424,급여
853,658105090,한풍궁소산(단미엑스산혼합제),20201201,내복,9.39,g,0,삭제
854,658105110,한풍내소산(단미엑스산혼합제),20160401,내복,9.81,g,1151,급여
855,658105120,한풍궁하탕(단미엑스산혼합제),20160401,내복,4.83,g,701,급여
856,658105130,한풍당귀육황탕(단미엑스산혼합제),20220801,내복,7.86,g,1179,삭제
857,658105140,한풍당귀연교음(단미엑스산혼합제),20201201,내복,9.63,g,0,삭제
858,658105150,한풍대시호탕(단미엑스산혼합제),20160401,내복,14.46,g,2613,급여
859,658105160,한풍갈근해기탕(단미엑스산혼합제),20160401,내복,15,g,1412,급여
860,658105170,한풍삼소음(단미엑스산혼합제),20160401,내복,10.11,g,1692,급여
861,658105180,한풍오적산(단미엑스산혼합제),20160401,내복,13.05,g,1444,급여
862,658105190,한풍향사평위산(혼합단미엑스산),20160401,내복,8.67,g,805,급여
863,658105200,한풍반하백출천마탕(단미엑스산혼합제),20160401,내복,10.95,g,1717,급여
864,658105210,한풍청상견통탕(단미엑스산혼합제),20160401,내복,13.98,g,1602,급여
865,658105220,한풍가미소요산(단미엑스산혼합제),20160401,내복,8.58,g,1211,급여
866,658105230,한풍보중익기탕(단미엑스산혼합제),20160401,내복,6.18,g,1357,급여
867,658105240,한풍소청룡탕(단미엑스산혼합제),20160401,내복,8.01,g,1268,급여
868,658105250,한풍팔물탕(단미엑스산혼합제),20160401,내복,10.77,g,1847,급여
869,658105260,한풍평위산(단미엑스산혼합제),20160401,내복,6.54,g,587,급여
870,658105270,한풍백출탕(단미엑스산혼합제),20210701,내복,9.81,g,1267,삭제
871,658105280,한풍삼출건비탕(단미엑스산혼합제),20160401,내복,10.17,g,1645,급여
872,658105290,한풍시호소간탕(단미엑스산혼합제),20210801,내복,7.41,g,985,삭제
873,658105300,한풍오림산(단미엑스산혼합제),20211101,내복,7.5,g,818,삭제
874,658105310,한풍안태음(단미엑스산혼합제),20210801,내복,13.2,g,1224,삭제
875,658105320,한풍소시호탕(단미엑스산혼합제),20160401,내복,8.76,g,2272,급여
876,658105330,한풍대청룡탕(단미엑스산혼합제),20160401,내복,20.46,g,770,급여
877,658105340,한풍갈근탕(단미엑스산혼합제),20160401,내복,9.84,g,740,급여
878,658105350,한풍삼호작약탕(단미엑스산혼합제),20210801,내복,9.09,g,1823,삭제
879,658105360,한풍삼황사심탕(단미엑스산혼합제),20160401,내복,7.56,g,1140,급여
880,658105370,한풍황련해독탕(단미엑스산혼합제),20160401,내복,5.61,g,998,급여
881,658105380,한풍형개연교탕(단미엑스산혼합제),20160401,내복,10.32,g,1228,급여
882,658105390,한풍행소탕(단미엑스산혼합제),20160401,내복,7.44,g,950,급여
883,658105400,한풍황금작약탕(단미엑스산혼합제),20211101,내복,6.45,g,632,삭제
884,658105410,한풍이중탕(단미엑스산혼합제),20160401,내복,7.26,g,1846,급여
885,658105420,한풍인삼패독산(단미엑스산혼합제),20160401,내복,9.09,g,1934,급여
886,658105430,한풍인진호탕(단미엑스산혼합제),20160401,내복,11.43,g,1043,급여
887,658105440,한풍조위승기탕(단미엑스산혼합제),20160401,내복,13.62,g,705,급여
888,658105450,한풍청위산(단미엑스산혼합제),20160401,내복,6,g,1065,급여
889,658105460,한풍대화중음(단미엑스산혼합제),20160401,내복,9.06,g,908,급여
890,658105470,한풍익위승양탕(단미엑스산혼합제),20220801,내복,7.53,g,1199,삭제
891,658105480,한풍연교패독산(단미엑스산혼합제),20160401,내복,8.73,g,1323,급여
892,658105490,한풍생맥산(단미엑스산혼합제),20160401,내복,4.23,g,1243,급여
893,658105500,한풍반하후박탕(단미엑스산혼합제),20160401,내복,4.05,g,915,급여
894,658105510,한풍회춘양격산(단미엑스산혼합제),20160401,내복,8.82,g,1216,급여
895,658105520,한풍대황목단피탕(단미엑스산혼합제),20211101,내복,14.25,g,1091,삭제
896,658105530,한풍도인승기탕(단미엑스산혼합제),20160401,내복,15.51,g,945,급여
897,658105540,한풍반하사심탕(단미엑스산혼합제),20160401,내복,9.6,g,2221,급여
898,658105550,한풍보허탕(단미엑스산혼합제),20220801,내복,8.97,g,1758,삭제
899,658105560,한풍복령보심탕(단미엑스산혼합제),20201201,내복,14.52,g,0,삭제
900,658105570,한풍불환금정기산(단미엑스산혼합제),20160401,내복,7.98,g,881,급여
901,658105580,한풍승양보위탕(단미엑스산혼합제),20210801,내복,8.01,g,1176,삭제
902,658105590,한풍시경반하탕(단미엑스산혼합제),20210801,내복,9.06,g,1494,삭제
903,658105600,한풍시호계지탕(단미엑스산혼합제),20160401,내복,7.56,g,1969,급여
904,658105610,한풍시호청간탕(단미엑스산혼합제),20220101,내복,10.65,g,2129,삭제
905,658105620,한풍이진탕(단미엑스산혼합제),20160401,내복,3.78,g,707,급여
906,658105630,한풍자음강화탕(단미엑스산혼합제),20160401,내복,11.52,g,1156,급여
907,658105640,한풍청서익기탕(단미엑스산혼합제),20220801,내복,8.76,g,1138,삭제
908,658105780,한풍오적산연조엑스(단미엑스혼합제),20181201,내복,45.00,g,1444,급여
909,658105790,한풍평위산연조엑스(단미엑스혼합제),20181201,내복,27.00,g,587,급여
910,658105980,한풍소청룡탕연조엑스(단미엑스혼합제),20171101,내복,48.00,g,1268,급여
911,658106020,한풍이중탕정(단미엑스혼합제),20171201,내복,9,정,1846,급여
912,658106040,한풍갈근탕정(단미엑스혼합제),20180201,내복,30,정,740,급여
913,658106050,한풍삼소음연조엑스(단미엑스혼합제),20180701,내복,31.50,g,1692,급여
914,658106060,한풍반하사심탕연조엑스(단미엑스혼합제),20180701,내복,36.90,g,2221,급여
915,658106070,한풍궁하탕연조엑스(단미엑스혼합제),20180701,내복,33.00,g,701,급여
916,658106080,한풍갈근탕연조엑스(단미엑스혼합제),20180701,내복,39.00,g,740,급여
917,658106090,한풍형개연교탕연조엑스(단미엑스혼합제),20180701,내복,36.00,g,1228,급여
918,658106100,한풍반하백출천마탕연조엑스(단미엑스혼합제),20180701,내복,36.00,g,1717,급여
919,658106110,한풍구미강활탕연조엑스(단미엑스혼합제),20180801,내복,33.00,g,1424,급여
920,658106140,한풍소시호탕연조엑스(단미엑스혼합제),20181001,내복,39.00,g,2272,급여
921,658106150,한풍불환금정기산연조엑스(단미엑스혼합제),20181101,내복,36.00,g,881,급여
922,658106160,한풍연교패독산연조엑스(단미엑스혼합제),20181201,내복,45.00,g,1323,급여
923,658106190,한풍행소탕연조엑스(단미엑스혼합제),20190701,내복,30.00,g,950,급여
924,658106230,한풍가미소요산연조엑스(단미엑스혼합제),20190101,내복,36.00,g,1211,급여
925,658106240,한풍자음강화탕연조엑스(단미엑스혼합제),20190101,내복,42.00,g,1156,급여
926,658106250,한풍보중익기탕연조엑스(단미엑스혼합제),20190101,내복,36.00,g,1357,급여
927,658106700,한풍이진탕정(단미엑스혼합제),20191001,내복,6,정,707,급여
928,658107160,한풍황련해독탕정(단미엑스혼합제),20191101,내복,6,정,998,급여
929,658107730,한풍팔물탕연조엑스(단미엑스혼합제),20200201,내복,39.00,g,1847,급여
930,658107890,한풍인삼패독산연조엑스(단미엑스혼합제),20200501,내복,39.00,g,1934,급여
931,658107920,한풍궁하탕정(단미엑스혼합제),20200701,내복,6,정,701,급여
932,658107930,한풍감초엑스정,20200701,내복,1,정,60,급여
933,658107940,한풍작약엑스정,20200701,내복,1,정,67,급여
934,658108080,한풍향사평위산연조엑스(단미엑스혼합제),20201001,내복,30.00,g,805,급여
935,660400150,경진가미소요산(혼합단미엑스산제),20140701,내복,22.86,g,0,삭제
936,660400160,경진갈근탕(혼합단미엑스산제),20140701,내복,58.53,g,0,삭제
937,660400180,경진갈근해기탕(혼합단미엑스산제),20140701,내복,30.03,g,0,삭제
938,660400230,경진구미강활탕엑스산(단미엑스산혼합제),20140701,내복,31.80,g,0,삭제
939,660400240,경진내소산(혼합단미엑스산제),20140701,내복,22.02,g,0,삭제
940,660400270,경진대시호탕(혼합단미엑스산제),20140701,내복,36.51,g,0,삭제
941,660400280,경진대청룡탕(혼합단미엑스산제),20140701,내복,47.46,g,0,삭제
942,660400290,경진대화중음혼합단미엑스산(혼합단미엑스산제),20140701,내복,19.26,g,0,삭제
943,660400300,경진대황목단피탕(혼합단미엑스산),20140701,내복,30.27,g,0,삭제
944,660400320,경진도인승기탕혼합단미엑스산(혼합단미엑스산제),20140701,내복,30.27,g,,삭제
945,660400330,경진반하백출천마탕(혼합단미엑스산제),20140701,내복,23.97,g,,삭제
946,660400340,경진반하사심탕(혼합단미엑스산제),20140701,내복,23.73,g,,삭제
947,660400350,경진반하후박탕(단미엑스산혼합제),20140701,내복,13.59,g,,삭제
948,660400390,경진보중익기탕(혼합단미엑스산제),20140701,내복,13.44,g,,삭제
949,660400420,경진복령보심탕(혼합단미엑스산제),20140701,내복,34.83,g,,삭제
950,660400430,경진불환금정기산(혼합단미엑스산제),20140701,내복,23.01,g,,삭제
951,660400460,경진삼소음(혼합단미엑스산제),20140701,내복,24.96,g,,삭제
952,660400470,경진삼출건비탕(혼합단미엑스산제),20140701,내복,32.13,g,,삭제
953,660400480,경진삼황사심탕(혼합단미엑스산),20140701,내복,11.97,g,,삭제
954,660400490,경진생맥산(단미엑스산혼합제),20140701,내복,9.03,g,,삭제
955,660400510,경진소시호탕(혼합단미엑스산제),20140701,내복,21.99,g,,삭제
956,660400520,경진소청룡탕(혼합단미엑스산제),20140701,내복,15.21,g,0,삭제
957,660400550,경진시호계지탕(단미엑스산혼합제),20140701,내복,19.62,g,0,삭제
958,660400560,경진시호소간탕(혼합단미엑스산제),20140701,내복,23.79,g,0,삭제
959,660400590,경진연교패독산(혼합단미엑스산제),20140701,내복,27.78,g,0,삭제
960,660400620,경진오림산(단미엑스산혼합제),20140701,내복,15.90,g,0,삭제
961,660400630,경진오적산(혼합단미엑스산제),20140701,내복,28.35,g,0,삭제
962,660400700,경진이중탕(혼합단미엑스산제),20140701,내복,15.45,g,0,삭제
963,660400720,경진이진탕(혼합단미엑스산제),20140701,내복,16.18,g,0,삭제
964,660400730,경진익위승양탕혼합단미엑스산(혼합단미엑스산제),20140701,내복,14.52,g,0,삭제
965,660400740,경진인삼패독산(혼합단미엑스제),20140701,내복,22.11,g,0,삭제
966,660400750,경진자음강화탕(혼합단미엑스산제),20140701,내복,31.77,g,0,삭제
967,660400780,경진조위승기탕(단미엑스산혼합제),20140701,내복,29.01,g,0,삭제
968,660400800,경진청상견통탕(혼합단미엑스산제),20140701,내복,29.61,g,0,삭제
969,660400820,경진청서익기탕혼합단미엑스산(혼합단미엑스산제),20140701,내복,18.69,g,0,삭제
970,660400830,경진팔물탕(혼합단미엑스산제),20140701,내복,47.52,g,0,삭제
971,660400850,경진평위산혼합단미엑스산(단미엑스산혼합제),20140701,내복,17.64,g,0,삭제
972,660400860,경진행소탕(혼합단미엑스산제),20140701,내복,29.31,g,0,삭제
973,660400870,경진향사평위산(혼합단미엑스산제),20140701,내복,18.93,g,0,삭제
974,660400890,경진형개연교탕(혼합단미엑스산제),20140701,내복,21.75,g,0,삭제
975,660400910,경진황금작약탕혼합단미엑스산(혼합단미엑스산제),20140701,내복,13.68,g,0,삭제
976,660400920,경진황련해독탕(혼합단미엑스산제),20140701,내복,12.00,g,0,삭제
977,660400930,경진회춘양격산혼합단미엑스산(혼합단미엑스산제),20140701,내복,19.80,g,0,삭제
978,660401230,경진지모엑스산,20160401,내복,1,g,52,급여
979,660401240,경진지실엑스산,20160401,내복,1,g,74,급여
980,660401330,경진작약엑스산,20160401,내복,0.54,g,67,급여
981,660401340,경진감초엑스산,20160401,내복,0.54,g,60,급여
982,660401350,경진황금엑스산,20160401,내복,0.90,g,72,급여
983,660401360,경진시호청간탕(혼합단미엑스산제),20140701,내복,22.35,g,0,삭제
984,660401370,경진보허탕(혼합단미엑스산제),20140701,내복,19.83,g,,삭제
985,660401410,경진시경반하탕(혼합단미엑스산제),20140701,내복,19.77,g,0,삭제
986,660401660,경진가미소요산(혼합단미엑스산제),20160401,내복,8.58,g,1211,급여
987,660401670,경진보중익기탕(혼합단미엑스산제),20220801,내복,6.18,g,1357,삭제
988,660401680,경진갈근탕(혼합단미엑스산제),20211214,내복,9.84,g,740,삭제
989,660401690,경진삼소음(혼합단미엑스산제),20160401,내복,10.11,g,1692,급여
990,660401700,경진반하백출천마탕(혼합단미엑스산제),20160401,내복,10.92,g,1717,급여
991,660401710,경진삼출건비탕(혼합단미엑스산제),20211201,내복,10.17,g,1645,삭제
992,660401720,경진소청룡탕(혼합단미엑스산제),20160401,내복,8.01,g,1268,급여
993,660401730,경진대청룡탕(혼합단미엑스산제),20201201,내복,20.46,g,0,삭제
994,660401740,경진자음강화탕(혼합단미엑스산제),20160401,내복,11.52,g,1156,급여
995,660401750,경진시호소간탕(혼합단미엑스산제),20211201,내복,7.41,g,985,삭제
996,660401760,경진오적산(혼합단미엑스산제),20220501,내복,13.05,g,1444,삭제
997,660401770,경진팔물탕(혼합단미엑스산제),20211214,내복,10.77,g,1847,삭제
998,660401780,경진복령보심탕(혼합단미엑스산제),20201201,내복,14.49,g,0,삭제
999,660401790,경진대시호탕(혼합단미엑스산제),20211201,내복,14.46,g,2613,삭제
1000,660401800,경진대황목단피탕(혼합단미엑스산),20201201,내복,14.25,g,0,삭제
1001,660401810,경진내소산(혼합단미엑스산제),20160401,내복,9.81,g,1151,급여
1002,660401820,경진연교패독산(혼합단미엑스산제),20160401,내복,8.73,g,1323,급여
1003,660401830,경진이진탕(혼합단미엑스산제),20211201,내복,3.78,g,707,삭제
1004,660401840,경진청상견통탕(혼합단미엑스산제),20160401,내복,13.98,g,1602,급여
1005,660401850,경진불환금정기산(혼합단미엑스산제),20220401,내복,7.98,g,881,삭제
1006,660401860,경진반하후박탕(혼합단미엑스산),20220501,내복,4.05,g,915,삭제
1007,660401870,경진삼황사심탕(혼합단미엑스산),20201201,내복,7.56,g,,삭제
1008,660401880,경진대화중음혼합단미엑스산(혼합단미엑스산제),20211201,내복,9.06,g,908,삭제
1009,660401890,경진구미강활탕엑스산(혼합단미엑스산),20160401,내복,12.03,g,1424,급여
1010,660401900,경진도인승기탕혼합단미엑스산(혼합단미엑스산제),20211201,내복,15.51,g,945,삭제
1011,660401910,경진생맥산(혼합단미엑스산),20160401,내복,4.23,g,1243,급여
1012,660401920,경진시호계지탕(혼합단미엑스산),20220401,내복,7.56,g,1969,삭제
1013,660401930,경진반하사심탕(혼합단미엑스산제),20160401,내복,9.60,g,2221,급여
1014,660401940,경진형개연교탕(혼합단미엑스산제),20220401,내복,10.32,g,1228,삭제
1015,660401950,경진갈근해기탕(혼합단미엑스산제),20220501,내복,15.00,g,1412,삭제
1016,660401960,경진소시호탕(혼합단미엑스산제),20211214,내복,8.76,g,2272,삭제
1017,660401970,경진황련해독탕(혼합단미엑스산제),20220401,내복,5.61,g,998,삭제
1018,660401980,경진행소탕(혼합단미엑스산제),20211201,내복,7.56,g,950,삭제
1019,660401990,경진이중탕(혼합단미엑스산제),20211201,내복,7.26,g,1846,삭제
1020,660402000,경진향사평위산(혼합단미엑스산제),20160401,내복,8.67,g,805,급여
1021,660402010,경진인삼패독산(혼합단미엑스제),20160401,내복,9.09,g,1934,급여
1022,660402020,경진청서익기탕혼합단미엑스산(혼합단미엑스산제),20211201,내복,8.76,g,1138,삭제
1023,660402030,경진조위승기탕(단미엑스산혼합제),20211201,내복,13.62,g,705,삭제
1024,660402040,경진오림산(단미엑스산혼합제),20211101,내복,7.50,g,818,삭제
1025,660402050,경진황금작약탕혼합단미엑스산(혼합단미엑스산제),20211101,내복,6.45,g,632,삭제
1026,660402060,경진익위승양탕혼합단미엑스산(혼합단미엑스산제),20211201,내복,7.53,g,1199,삭제
1027,660402070,경진회춘양격산혼합단미엑스산(혼합단미엑스산제),20211201,내복,8.82,g,1216,삭제
1028,660402080,경진평위산혼합단미엑스산(단미엑스산혼합제),20160401,내복,6.54,g,587,급여
1029,660402090,경진보허탕(혼합단미엑스산제),20220801,내복,8.97,g,1758,삭제
1030,660402100,경진시호청간탕(혼합단미엑스산제),20201201,내복,10.65,g,,삭제
1031,660402110,경진시경반하탕(혼합단미엑스산제),20210801,내복,9.06,g,1494,삭제
1032,660402240,경진인삼엑스산,20201201,내복,0.48,g,0,삭제
1033,660402260,경진궁하탕(단미엑스산혼합제),20160401,내복,4.80,g,701,급여
1034,660402270,경진길경엑스산,20201201,내복,0.86,g,0,삭제
1035,660402280,경진황기엑스산,20201201,내복,0.88,g,0,삭제
1036,661200050,동의갈근엑스산,20220501,내복,1.00,g,42,삭제
1037,661200060,동의감국엑스산,20220501,내복,1.00,g,75,삭제
1038,661200070,동의감초엑스산,20220501,내복,1.00,g,60,삭제
1039,661200080,동의강활엑스산,20220501,내복,1.00,g,109,삭제
1040,661200090,동의건강엑스산,20220501,내복,1.00,g,96,삭제
1041,661200100,동의계지엑스산,20220501,내복,1.00,g,87,삭제
1042,661200110,동의육계엑스산,20220501,내복,1.00,g,176,삭제
1043,661200120,동의과루인엑스산,20220501,내복,1.00,g,172,삭제
1044,661200130,동의곽향엑스산,20220501,내복,1.00,g,60,삭제
1045,661200140,동의금은화엑스산,20220501,내복,1.00,g,96,삭제
1046,661200150,동의길경엑스산,20220501,내복,1.00,g,72,삭제
1047,661200160,동의당귀엑스산,20220501,내복,1.00,g,61,삭제
1048,661200180,동의대추엑스산,20220501,내복,1.00,g,75,삭제
1049,661200190,동의대황엑스산,20220501,내복,1.00,g,62,삭제
1050,661200200,동의도인엑스산,20220501,내복,1.00,g,58,삭제
1051,661200210,동의독활엑스산,20220501,내복,1.00,g,59,삭제
1052,661200220,동의마황엑스산,20220501,내복,1.00,g,53,삭제
1053,661200230,동의만형자엑스산,20220501,내복,1.00,g,86,삭제
1054,661200240,동의맥문동엑스산,20220501,내복,1.00,g,121,삭제
1055,661200250,동의맥아엑스산,20220501,내복,1.00,g,40,삭제
1056,661200260,동의목단피엑스산,20220501,내복,1.00,g,82,삭제
1057,661200270,동의목향엑스산,20220501,내복,1.00,g,47,삭제
1058,661200280,동의미사인엑스산,20220501,내복,1.00,g,107,삭제
1059,661200290,동의박하엑스산,20220501,내복,1.00,g,69,삭제
1060,661200300,동의반하엑스산,20220501,내복,1.00,g,118,삭제
1061,661200310,동의인삼엑스산,20220501,내복,1.00,g,349,삭제
1062,661200320,동의백지엑스산,20220501,내복,1.00,g,64,삭제
1063,661200330,동의백출엑스산,20220501,내복,1.00,g,65,삭제
1064,661200340,동의복령엑스산,20220501,내복,1.00,g,315,삭제
1065,661200350,동의아출엑스산,20220501,내복,1.00,g,75,삭제
1066,661200360,동의산사엑스산,20220501,내복,1,g,52,삭제
1067,661200370,동의삼릉엑스산,20220501,내복,1,g,78,삭제
1068,661200380,동의생강엑스산,20220501,내복,1,g,122,삭제
1069,661200390,동의생지황엑스산,20220501,내복,1,g,92,삭제
1070,661200400,동의세신엑스산,20220501,내복,1,g,254,삭제
1071,661200420,동의소엽엑스산,20220501,내복,1,g,76,삭제
1072,661200430,동의숙지황엑스산,20220501,내복,1,g,82,삭제
1073,661200440,동의승마엑스산,20220501,내복,1,g,78,삭제
1074,661200460,동의시호엑스산,20220501,내복,1,g,347,삭제
1075,661200470,동의식방풍엑스산,20220501,내복,1.00,g,80,삭제
1076,661200480,동의신곡엑스산,20220501,내복,1,g,42,삭제
1077,661200490,동의연교엑스산,20220501,내복,1,g,171,삭제
1078,661200500,동의오미자엑스산,20220501,내복,1,g,71,삭제
1079,661200510,동의육계엑스산,20140601,내복,1.00,g,0,삭제
1080,661200520,동의인진호엑스산,20220501,내복,1,g,82,삭제
1081,661200530,동의작약엑스산,20220501,내복,1,g,67,삭제
1082,661200540,동의전호엑스산,20220501,내복,1,g,75,삭제
1083,661200550,동의지각엑스산,20220501,내복,1,g,52,삭제
1084,661200560,동의지모엑스산,20220501,내복,1,g,52,삭제
1085,661200570,동의지실엑스산,20220501,내복,1,g,74,삭제
1086,661200580,동의진피엑스산,20220501,내복,1,g,38,삭제
1087,661200590,동의창출엑스산,20220501,내복,1,g,63,삭제
1088,661200600,동의천궁엑스산,20220501,내복,1,g,74,삭제
1089,661200610,동의천마엑스산,20220501,내복,1,g,340,삭제
1090,661200620,동의천문동엑스산,20220501,내복,1,g,62,삭제
1091,661200630,동의청피엑스산,20220501,내복,1,g,52,삭제
1092,661200640,동의치자엑스산,20220501,내복,1,g,56,삭제
1093,661200650,동의택사엑스산,20220501,내복,1,g,93,삭제
1094,661200660,동의행인엑스산,20220501,내복,1,g,64,삭제
